catchment,longitude,latitude,mean_sp,mean_ai,mean_si,bfi,q5Frac,low_fdc,mean_low_flow_dur,q95Frac,high_fdc,mean_high_flow_dur
611,-52.745059967,47.5290603638,0.434408502831579,0.499915077845633,-0.213292924050375,0.5127496411327489,0.1855220509330708,2.8445785327240056,7.055944055944056,3.2247582789884572,4.799641927606505,2.1968503937007875
612,-116.492637634,55.4482116699,0.532625221247368,1.0223779480588,0.62039724945682,0.3546350398256445,4.944406577026917e-4,17.675362088953847,68.16666666666667,4.128579484335102,8.590317472315453,29.854545454545455
613,-123.725471497,48.7892189026,0.125015402463158,0.514736484639413,-0.681591542093514,0.4490118497541647,0.02428305796914242,4.394449154672442,48.945945945945944,4.150195373960734,6.426066566757225,11.474452554744524
614,-117.729347229,50.7344589233,0.7475376865789469,0.434861325782231,-0.203780766100873,0.7195540088623187,0.2893852451403606,1.6116169754371217,26.95384615384615,3.312017738411953,5.198621792877951,23.083333333333332
615,-105.5433273,59.15000153,0.680170090489474,0.914191330097073,0.690291527599258,0.9191248133348222,0.5721413794137341,1.2406197132153585,0,1.6713463325904234,1.5519357726133878,0
616,-131.1544342,57.90082932,0.7743778179473679,0.485293152349163,0.29848393082289,0.6668957537567395,0.14646781577840604,1.480846066636004,132.28,3.568125619094665,4.645225432028135,26.5
617,-121.8503571,54.0786705,0.739134361010526,0.442729494437991,0.0640484239262349,0.7043068466637586,0.17052576589708737,2.4320442853637667,77.70967741935483,3.154387867985875,4.103856536179134,11.1875
618,-72.48806,48.68638992,0.649713517847368,0.442702523551408,0.324334653225488,0.6608741829955156,0.26911865438488575,2.0876653931049263,45.68421052631579,3.01833089584851,4.196574643823375,16.625
619,-119.7402802,50.76499939,0.567792382221053,0.634931976968787,-0.0451602784165877,0.7455926602328011,0.2876989736523805,1.747447762790981,93.83333333333331,3.061187184415676,4.5904915483756685,35.526315789473685
620,-66.94805908,47.90866852,0.599568405636842,0.474240558598493,0.155528520846364,0.5356926575931527,0.17263704064447455,2.2971439107328657,25.17543859649123,4.018871246175333,6.208064791151666,13.721311475409836
621,-121.8022232,49.31111145,0.7511783475368421,0.281155728969957,-0.556788264791226,0.7608231581336627,0.3458168335707279,2.0900866541167273,19.875,2.305445557138186,2.6642648878290993,4.333333333333333
622,-126.898613,54.61806107,0.697243259257895,0.396109426934532,-0.223320149494317,0.6894052697750289,0.1685735783180972,2.647857215386353,82.23333333333333,3.1877412598202244,4.276975134536871,15.08108108108108
623,-123.5366669,52.06999969,0.705090025263158,0.540822654307615,-0.279013296216413,0.7301067291445017,0.14138604438083105,2.5439548175533684,89.09375,2.928710830649396,3.041997450357747,26.347826086956523
624,-124.9181137,50.98952866,0.817858197421053,0.266869900838076,-0.40375903224406,0.6989107271915712,0.1516872776300379,2.658789923205194,23.21311475409836,2.8043647913065537,2.7937527927774424,7.026315789473684
625,-115.0713882,49.50999832,0.686232093694737,0.726250576415926,0.177505124055655,0.6730708197557674,0.2167916861585127,2.0272705013942223,42.50877192982456,3.663779496078865,5.64584176019858,24.6
626,-127.9444427,53.56943893,0.8833406225736841,0.152922071112375,-0.327652532632216,0.6068093163421366,0.07952436291467424,4.752440559508461,15.633720930232558,3.03333792848909,3.5074732708332927,2.776255707762557
627,-126.68,55.98,0.800039023242105,0.419794345113601,0.0562545160800153,0.5190835677470823,0.08155480558858806,2.714193580450405,40.61290322580645,4.728996768739036,7.202182979971811,19.205479452054796
628,-127.5,54.6,0.854641447305263,0.308431844541899,-0.202436319166866,0.654746748523758,0.11543452835795244,2.3404228986278044,57.27450980392157,3.351773775180954,3.8087897426275736,6.204379562043796
629,-124.24,54.61,0.579215313710526,0.897296320942837,0.0332740091549725,0.46904853656668033,0.12644968367986456,2.232037242973238,82.26415094339623,5.00470802089534,8.933422823063559,32.432432432432435
630,-68.56551,47.01169,0.5674721296578951,0.516936151514315,0.134294214680835,0.5924952250452886,0.1316810346210074,4.2282910809071454,30.78082191780822,3.43359843326325,5.1050538318137955,20.363636363636363
631,-68.07313,44.79691,0.43231047503157904,0.616810766298735,-0.0486262497675163,0.5403970244070063,0.08907159002053998,5.375772406955329,17.702898550724637,3.3965619866136323,4.686847768430862,4.56551724137931
632,-68.14985,45.80527,0.515622614368421,0.561943049798689,0.0146901405865508,0.5012954131091257,0.05579038920247193,6.105272745739506,28.46,3.831388174145677,5.32669310655866,9.989010989010987
633,-69.58119,45.23568,0.521739347505263,0.535536967675681,0.0404052302880706,0.44670766725180616,0.05077344408299632,6.290798867918957,16.579787234042552,3.8953497112477447,6.010939822805163,5.1692307692307695
634,-70.16213,44.98744,0.501245703331579,0.535684852988853,0.0632123223438674,0.4659267830012367,0.09542338849556274,4.308206118246123,14.325581395348838,3.8313029257942337,5.972178924267091,4.628571428571429
635,-71.17197,44.96168,0.515325713736842,0.479583940060469,0.131292882124781,0.4560080229876642,0.1163549366729683,3.5736934155409137,10.4486301369863,3.7465279913173406,6.064255366742259,3.5836575875486383
636,-71.05872,44.31072,0.47003946196315805,0.491404652871525,0.110335303850294,0.4317285972726808,0.09568224873682632,4.19312675094827,11.830882352941176,3.7561051056206223,6.319785467256121,3.2268041237113403
637,-70.62632,44.75157,0.501545874921053,0.53008795978434,0.0678118032700299,0.4406544562463051,0.08124980412327147,4.67208696016112,10.97923875432526,3.8619047522342447,6.298202613734637,3.551470588235294
638,-70.60039,44.3434,0.45599504514210504,0.578932143184575,0.0187294522949354,0.4792615246835938,0.04712662879546312,7.501495433043216,13.923469387755102,3.61398508293187,5.392219734117357,4.097435897435897
639,-71.00569,43.157470000000004,0.35991291836842104,0.723067029613217,-0.0262753274883867,0.4973012224223574,0.03923876968295221,7.565156258300352,12.927927927927929,3.3352954230509377,4.839673587842759,3.84390243902439
640,-71.89296,43.56186,0.408655930678947,0.629371003058392,0.0542362561201567,0.5001104741505378,0.07832758026436464,5.615423152199353,13.9468085106383,3.71285065505099,5.479278095665531,4.28494623655914
641,-71.83983,41.48743,0.149330830437895,0.738181596992358,-0.0108299670713207,0.5573463188050856,0.02453359921122075,9.851710972276896,12.817258883248732,3.00803259894098,3.8022367548358855,2.2244897959183674
642,-72.17296,41.87382,0.22161857001473698,0.708775567108465,0.0520477924293695,0.5359801458590677,0.03690375329311254,8.270170166378758,12.10952380952381,3.0010445014113207,4.1068581979541054,2.3773584905660377
643,-72.05134,41.75061,0.21274440671157901,0.71456012817847,0.0570942466312709,0.5813915886925389,0.11910161212295003,4.273227756691115,13.393258426966293,2.8797703229728153,4.022647172347856,2.2462311557788945
644,-71.80225,44.57153,0.45788404975263197,0.525816048972222,0.122246933080609,0.4825548002848501,0.11553470574719378,4.178932219964823,9.307420494699649,3.4900864665053253,5.4071074249487054,3.0120481927710845
645,-71.47415,44.25389,0.43406061154736797,0.478603551093269,0.121891679966411,0.5434507431294323,0.19749044510431357,2.704329154574392,9.200836820083682,3.2658464910053593,4.914316304169937,2.59656652360515
646,-72.21213,44.21836,0.42435270124210495,0.56665449897738,0.16359965571314,0.579906137943603,0.1674677954017742,3.548406897055384,9.38888888888889,2.971406328686956,4.206684970219666,2.7784431137724552
647,-72.36594,44.09478,0.417738966131579,0.548658309877949,0.17788141057114,0.6124121298344981,0.14397086124437988,4.193031163906777,8.92511013215859,2.903609280508963,3.8321340578405776,2.8905109489051095
648,-72.66255,44.00276,0.43709338925789504,0.535101037567991,0.181335364931209,0.5788377412259144,0.10896352638767814,5.136980427062882,9.345132743362832,3.073747236906145,4.381770855627327,3.476510067114094
649,-72.66126,43.88571,0.413493431915789,0.562461286560399,0.150558391476121,0.5719361138411112,0.13169894751559236,4.30978990990426,10.688118811881187,3.1311252391010655,4.404150405155917,3.076923076923077
650,-72.77633,42.73597,0.372662457036842,0.552101009181251,0.0860281956053471,0.5099274536665587,0.0993916792572576,4.992911253319907,10.51271186440678,3.3235498176974367,4.976023020955103,2.720647773279352
651,-72.70524,42.79432,0.378791222821053,0.564200090485167,0.0836195695122389,0.5495132469572056,0.10706458591298072,5.016388766034021,10.927184466019416,3.2129381809960793,4.587119151244785,2.598173515981735
652,-73.03143,42.30441,0.30799454523157904,0.547245498928632,0.0947599919111372,0.4981393152755237,0.07237248833751095,5.908897329726615,11.817351598173516,3.2340295910306933,4.915235514592551,2.8716814159292037
653,-72.9751,42.07967,0.276115384857895,0.565136949173311,0.0993173864505757,0.4495820258591855,0.02994268031816577,8.51452714348243,11.588709677419354,3.433457842442067,5.370499967371982,2.9386973180076628
654,-72.54759,41.32971,0.156790709559474,0.753174989191343,-0.00875872269058413,0.5074872808341745,0.02138761546999211,9.60885973577155,14.758064516129032,3.1989761995831,4.383004225548303,2.350597609561753
655,-73.23597,42.63857,0.31392765068947404,0.57761093497028,0.0417426861566756,0.5624818240213153,0.12347791932010456,4.709401458859926,10.484848484848484,3.0136983698466215,4.2835021347860405,2.91812865497076
656,-74.26812,42.25692,0.294180790763158,0.56834604713084,0.141282969485127,0.4567611929336294,0.0572392425194155,6.143304380363414,16,3.3604974640430996,5.216225051531671,3.167464114832536
657,-74.3438,42.39659,0.301646067205263,0.602010151092463,0.14033146080902,0.503881355345226,0.0605494073654204,5.695665411637899,16.957055214723926,3.2692811005610376,4.6992648801379335,3.6868131868131866
658,-74.53833,42.44596,0.2913752065,0.637129569942643,0.0958021657774218,0.4577254496881187,0.02953925453665362,8.611583960915954,12.09704641350211,3.4406026838973,5.272809298149255,2.700404858299595
659,-74.42639,41.9147,0.261754480437368,0.532990347164597,0.07880386178703,0.5532760290012743,0.12065039706401932,4.668528940419451,12.838323353293411,2.9777544807289904,4.258842947969719,2.440677966101695
660,-74.86063,39.34938,0.08597045209315789,0.967579657221795,0.064357402528116,0.7358506343728085,0.2822091024923091,2.7907293429013462,11.247191011235955,2.3813317175760087,3.0316047828735515,2.6607142857142856
661,-74.55636,42.20133,0.29420912847368397,0.56896262796669,0.0941791965592267,0.5336551634536901,0.08849780448592826,5.591524921487238,14.409937888198758,3.039694741326293,4.345736608853102,3.375
662,-74.65448,42.08086,0.30192495358421106,0.550547136708147,0.080348625683522,0.5230780076424666,0.09168500562682703,5.495487364485333,15.712328767123289,2.959145684252089,4.274304485887998,3.1241830065359477
663,-74.80096,42.18552,0.290107709838421,0.606446820671444,0.0674910935355622,0.5203770369675029,0.07337722798702628,6.314461302406044,12.29255319148936,3.0941304121642688,4.336894204864027,3.0303030303030303
664,-74.87784,42.28871,0.299000047036842,0.62255583463194,0.0829270684778961,0.534736207594445,0.08023528129970268,5.98170166879841,13.945454545454544,3.031014404198156,4.182995196444177,3.0254777070063694
665,-74.48483,42.01478,0.29479189903999997,0.500272294078972,0.0902781227879981,0.5081284572448826,0.1052820170531378,5.011051873981486,11.257425742574258,3.184781015857417,4.9617699364293095,2.265486725663717
666,-74.50569,41.96424,0.297587992878947,0.516006721223057,0.0822377085788436,0.5505528707837645,0.14954798198452435,4.02534805023577,10.671957671957673,2.909594628215622,4.345384025855164,2.227272727272727
667,-75.0974,41.20994,0.234824419488421,0.669009996371903,0.104880520847521,0.5859521780049309,0.08941691558696571,6.182631644542735,15.736,2.8504367968820543,3.816948289933447,3.305084745762712
668,-74.79817,41.21119,0.219484351926316,0.72601726331335,0.0683481359072612,0.5776641667678519,0.10967193059796387,5.041952617207106,12.74404761904762,2.8279690675617877,4.024304142986037,2.5625
669,-75.24309,41.18775,0.23852805328263202,0.642943043002308,0.122893344957423,0.5584055448565576,0.10544934047432589,5.139390979132807,15.934306569343066,3.0158511375657193,4.3470145362312955,2.9745222929936306
670,-75.68416,40.6604,0.205379638818947,0.748389464592367,0.0809851602621899,0.483541220404476,0.08832102534061026,5.187970951367985,10.861924686192468,3.2403674976942054,4.8197355232219525,3.3891625615763545
671,-74.49062,39.87334,0.149494024237368,0.88545603928401,0.11579515539346,0.8439096371747052,0.4473671485904937,1.7705764453996735,9.857142857142858,1.8911429463143643,2.064865889603479,2.2777777777777777
672,-75.52798,38.89235,0.08485893666052631,0.93589410489145,0.144204350236426,0.6759989533822883,0.07178630373248729,7.595616426717534,13.472,2.5348256607253496,3.424544950502656,1.896
673,-75.46888,38.29482,0.0633171082484211,0.956818036604367,0.168712037156962,0.4496750259218286,0.03032970294616415,7.206062576693672,19.549707602339183,3.6770304571790624,5.7217496273910555,5.408376963350785
674,-75.56216,38.8002,0.0820457750647368,0.939446443635138,0.157783536343226,0.7402403882849479,0.19424971734510776,3.786681336801636,20.338028169014084,2.3580562702590204,2.838705930044615,2.3768115942028984
675,-75.70663,39.07677,0.09654559900736841,0.97404437034367,0.138170755787582,0.543318700051262,0.0686880836407276,6.174678599869072,18.281690140845072,3.189516231665088,4.67363220241461,3.3674698795180724
676,-75.80821,42.68791,0.310237359494737,0.552758082851069,0.139125872582559,0.5144424563777198,0.08754567921571887,5.373669347054002,14.871951219512194,3.3229016928594066,4.764935114194023,2.7904761904761903
677,-76.96981,41.76926,0.228286721024737,0.71600813907308,0.180830466086861,0.4164780494626432,0.02152196176443946,8.170299830982337,15.957943925233645,3.4369920757150187,5.6745941959923005,3.987951807228915
678,-77.6206,41.93231,0.24490848613894697,0.68158426518166,0.168111502668417,0.4530431203551581,0.03802893835479268,6.638057001657109,16.035175879396984,3.5116812444741003,5.29923710987684,4.108597285067873
679,-76.6915,41.66388,0.218896475130526,0.701283423193382,0.157799939963686,0.44258461847451,0.03524175061093387,7.548278596129518,16.76502732240437,3.4633029464017606,5.36077967998387,3.283333333333333
680,-76.3416,41.23694,0.22816844864789498,0.693314535480183,0.0960308648920683,0.5223407173936635,0.0829259425094529,5.568485444091229,15.77922077922078,3.056834023724501,4.436128967887056,3.122093023255814
681,-78.2881,41.6115,0.23418308536684201,0.645808299292383,0.13722286755555,0.40499862937798,0.03622819362141918,6.785797157694917,16.304568527918782,3.9532644009312232,6.017420543923782,3.964601769911504
682,-78.29729,41.54218,0.222673323912632,0.656733322744711,0.132542707902825,0.45548402019014234,0.04433866110888529,6.916956448986882,15.371134020618555,3.688170446784549,5.3282183687315685,4.175
683,-78.35836,41.40397,0.205119684989474,0.658713979472004,0.13117887151775,0.4902825720821327,0.04432650495631282,7.522990104570113,15.742690058479532,3.4600685728954255,4.9407512946954295,4.022988505747127
684,-77.72149,41.58549,0.228096992920526,0.660065691417514,0.150792290298886,0.5066111669996481,0.05785535718804455,6.6426962493271695,18.1875,3.339080614852855,4.628911166010223,4.564285714285714
685,-77.64025,41.46426,0.211810818819474,0.681706481675366,0.139713548917266,0.5292741958140119,0.05343231830361172,7.001510525797146,19.05970149253731,3.166976697726657,4.35129948491094,4.890756302521009
686,-77.74363,41.04534,0.186834870651053,0.745137251983939,0.138310270734603,0.4488248929493822,0.03870041436661854,6.190831273673027,19.715151515151515,3.5155338241432017,5.162489518155152,5.521978021978022
687,-77.50991,41.71098,0.22948555856789501,0.668477186030748,0.171210224924615,0.5095999407841383,0.06907520364778874,5.7435162587155055,17.633986928104576,3.3657128818368576,4.686379827723663,4.60377358490566
688,-77.13671,41.51403,0.23310875970578898,0.669153050410487,0.162524546983322,0.4795491896505838,0.04528998633250432,7.144586035557569,14.776041666666666,3.25233556728595,4.796040059935223,3.900523560209424
689,-76.9518,41.53137,0.23143145892473702,0.668588974671576,0.156749022475128,0.5117019373006695,0.06619431438904647,6.179699151197731,15.575757575757576,3.2151524131822606,4.687262770765612,3.165745856353591
690,-76.60305,41.4651,0.223155654842632,0.654161976484584,0.13197851325397,0.5044523643826911,0.08456830357573034,5.43330209905618,15.083832335329342,3.086085194135564,4.58008627385293,2.9308510638297873
691,-76.46825,41.37431,0.234844258656316,0.625633403923085,0.116653416285681,0.493830984989836,0.06068472076050713,6.825934806334282,11.572769953051644,3.0361686724444703,4.500227650148982,2.5462962962962963
692,-78.21291,40.74115,0.198131543208947,0.727546378876884,0.12923615400953,0.519146463962339,0.0740158512923538,5.323387246734277,16.28048780487805,3.372537333714941,4.807382173239042,3.315
693,-77.44,40.38734,0.181392777441053,0.81416593288161,0.123392407786762,0.5718230899644381,0.18124840328899652,2.5525466626961077,11.784037558685446,3.0007731729909253,4.615557216631796,3.3097826086956523
694,-77.40676,40.3193,0.178025742662105,0.822151163573505,0.113941402026462,0.5204265555922548,0.09097936145560036,4.750546816196241,13.7,3.1457270740580388,4.6999410698107456,3.2085308056872037
695,-76.53141,39.693,0.152469213698421,0.883142971181775,0.168584953793528,0.710430069927033,0.2711821860571923,2.6982173899333244,8.34074074074074,2.305048581486139,3.1217601978341594,1.4923076923076923
696,-76.76289,39.53296,0.135958429008947,0.893538098444862,0.174608169572361,0.7120982808268267,0.24449262696237492,3.1728238117598035,8.740458015267176,2.2193187652209287,3.029676891333677,1.3852459016393444
697,-77.01429,39.48942,0.157530204817895,0.90802007727116,0.144728041697326,0.6494455155531588,0.2051118490146369,2.946829181249295,10.11049723756906,2.6196685038009844,3.86728117532843,2.13855421686747
698,-77.06386,39.30656,0.138149484543158,0.930566794002281,0.154919128554196,0.6394532008477695,0.20605842963191656,3.226050031038514,11.082191780821915,2.297720621801861,3.4391882347280207,1.5747126436781609
699,-79.41151,39.28331,0.215225577657895,0.604372972988939,0.06736040883933,0.4819815208581553,0.02293297103191009,9.388147422259518,14.030303030303031,3.3357048773687397,4.542142571090833,3.1023255813953488
700,-79.05898,39.63149,0.19357210926,0.694295125003598,0.0984994101619674,0.4354278452694016,0.03397380743670724,6.757922480430547,16.98941798941799,3.9176046700452978,5.791833466520925,4.323008849557522
701,-79.45611,38.52689,0.134531588646842,0.739861013957597,0.14723944641387,0.5437055293091271,0.15875537405111664,2.4293250439003584,17.117283950617285,3.1025186751239633,4.518209133335656,3.771276595744681
702,-79.41803,38.69911,0.145401340420526,0.730547425137241,0.140694374774185,0.5317163248216836,0.1016587896489952,3.8001154860240183,20.24264705882353,3.2902066600857314,4.7127272109972695,3.679144385026738
703,-78.16761,39.92316,0.153570025588947,0.857818775448648,0.107436233381069,0.44046620143937304,0.009769495773702,11.018280866948402,20.39156626506024,3.844994408078436,5.65558003680802,5.678391959798995
704,-79.27321,38.37592,0.0943843456789474,0.830733605415761,0.132874299607866,0.4395034449747162,0.02971469305662279,6.89770539663788,28.734513274336283,3.5588527730606367,5.415271089767933,5.372340425531915
705,-78.96078,38.70073,0.102376905574211,0.953729253952888,0.159167480601156,0.3833428562082004,0.01797952623429182,7.68705168644504,23.209876543209877,3.616502972941431,5.984039148619433,6.763285024154589
706,-78.72713,38.5445,0.111756234615789,1.04297849066755,0.150386348599866,0.6030899716684336,0.15869785879675613,3.0927595529339236,19.31297709923664,3.016581799295001,4.5299948922861955,3.811688311688312
707,-78.44939,39.06919,0.102358477838421,0.945682976920823,0.156207827010504,0.4735063660920408,0.07981249999414865,3.864750812075107,16.216748768472907,3.350268895103223,5.4011000664676185,4.456730769230769
708,-77.67379,39.2006,0.116430616093684,0.985420267517566,0.120669060388518,0.4716584575549817,0.04114131343094913,6.612581085164305,15.639024390243902,3.3377593692590395,5.490754836256444,3.963470319634703
709,-77.05279,39.6456,0.153954044709474,0.911516488571986,0.1290630229854,0.5636377332785056,0.1452540200935775,3.5108255013713103,12.301020408163266,2.913670693382452,4.438648499418761,2.0403587443946187
710,-77.80391,38.99276,0.104836532518421,0.985405756666242,0.136570941566434,0.5128466848155862,0.03852364446161022,7.218350533928677,15.164102564102564,3.285361510071111,4.953662080348886,3.695
711,-77.44194,38.6079,0.06553727305631579,1.01862233518787,0.122694731210135,0.38585059062871085,0.02461350130415967,7.719639230835488,12.01027397260274,3.406235097147868,6.175184103682136,2.483076923076923
712,-78.06367,38.67616,0.0822057949463158,0.967815349404772,0.16013396621199,0.5655545174520223,0.07470795478702807,5.634267986916055,15.282352941176471,3.1767706900429973,4.564098120046804,3.2658959537572256
713,-78.24173,38.43387,0.0746694519063158,0.95115450249532,0.161188053453216,0.6097398142992907,0.12776533101828483,4.456870358518313,13.668789808917197,2.6511306186294004,3.780853553158507,2.2987012987012987
714,-78.2687,38.35774,0.0759690552136842,0.968933454021044,0.138809311560485,0.5725687072212093,0.0943086984214503,5.061900016334918,15.683544303797468,2.9383493724593666,4.24402014695368,2.8833333333333333
715,-76.96508,37.86945,0.0552757987257895,1.01708590085806,0.158016669892085,0.6352442488679492,0.08137198254747809,6.1322597345981,11.788359788359788,3.0245247924816097,4.243048258148022,3.271523178807947
716,-76.80353,37.73868,0.045699553615263205,1.0005452543373,0.179233574344352,0.5919988527577295,0.026813825523796,10.281735413679607,16.048275862068966,2.7397986804001424,3.4946742273990017,5.483333333333333
717,-79.7187,38.20913,0.113086204548421,0.780222591481086,0.0660390745309151,0.5303840276539794,0.12934417621498231,2.9344085410090353,20.15,3.364728547317274,4.91419146665376,3.827027027027027
718,-80.18125,37.75112,0.0855808159205263,0.858782861821279,0.0521931877903861,0.43940804064018674,0.08043950344219068,3.114677415992439,23.516778523489933,3.648506048985081,5.852769648455825,4.9324324324324325
719,-80.21602,37.59871,0.09147809290263159,0.88676089547273,0.0599873569200269,0.5227397388054793,0.128164961616641,2.9070551654357333,20.664335664335663,3.188240348591743,4.830347820252654,4.0790960451977405
720,-79.5311,38.32088,0.11286401430315801,0.805217946494822,0.0852669454983073,0.552448875323945,0.2058867346609642,2.0172720344370125,13.616216216216216,3.0357473489049083,4.5607932897848436,2.8969072164948453
721,-79.60087,38.12175,0.0946145721631579,0.881277137268082,0.0628498418317147,0.4880953458340774,0.14350826982218604,2.3397343836788558,18.220238095238095,3.381818812659576,5.238100960582265,3.9569377990430623
722,-80.31146,37.46102,0.0789478812615789,0.914763609892858,0.0515466025306801,0.505204062207199,0.07616656518648404,4.014502724416434,23.118518518518517,3.5125357731630973,5.091862703251537,5.696969696969697
723,-80.1843,37.48406,0.07441472178421049,0.934169016682125,0.0586668359798262,0.500894494543673,0.09722772706094988,3.448217166197656,25.056451612903224,3.5535006844611265,5.4247853198504465,5.174698795180723
724,-79.02662,37.82809,0.0777169719694737,0.943608734911511,0.106495415134946,0.5594780311533063,0.07217900151191209,5.719298198308094,16.5375,3.168535829082238,4.527925719370915,3.8950617283950617
725,-79.10871,37.76551,0.0721684220610526,0.932887111457829,0.0886913185878173,0.5771393746964847,0.07763056782538469,5.995233136385048,18.5859375,3.00512473986216,4.1272144759839975,4.208333333333333
726,-78.86402,37.9313,0.07771502794368419,0.983516061645835,0.132070390512699,0.5615605463742492,0.05402358745596299,6.8642704994434185,16.424242424242426,3.300145487213384,4.769042593589688,3.987951807228915
727,-78.66836,37.43049,0.058724173243684195,1.06814745881657,0.0426808804795168,0.5433680577871548,0.0953378696334665,5.318273518876452,11.26388888888889,2.7199333395430143,4.634499937389907,2.25
728,-77.73643,37.09514,0.043343619546315805,0.963007184806086,0.142535358676294,0.4438936885943636,0.02502878669058756,7.562421215458768,17.52910052910053,3.686057676250164,5.830229524565509,3.454183266932271
729,-78.37505,37.05035,0.0431337220152632,1.00916234113664,0.088262452548137,0.35632199092917866,0.02874327893179651,7.013153656557014,14.190114068441064,3.3593313579893636,6.577670525320501,2.55
730,-78.21324,36.86531,0.04337139737894739,1.00241244291922,0.112977444515549,0.4632633160437675,0.06889127116194597,5.288946899278672,13.832579185520364,3.379946925694321,5.603111307753888,2.796
731,-77.24109,36.36082,0.0309469255436842,0.945411583366529,0.178545890886909,0.3802585826605606,0.0114127347519026,9.03722454451388,22.164634146341463,3.788899032196792,5.739366165786207,8.011173184357542
732,-80.25445,37.10785,0.08018207582368421,0.940883143889498,0.0994913212137442,0.5628387885977741,0.14901639706633443,3.3136049059836665,12.853535353535351,3.0582618041602405,4.638067933221232,3.5625
733,-79.93072,37.43629,0.0777909910815789,0.973071558505212,0.0690732195902784,0.619003188392583,0.118076154328366,4.473140217067273,15.647058823529411,2.831872800663437,3.976874762761691,3.741935483870967
734,-80.00858,37.06031,0.0641234969110526,0.970779356506908,0.0983575423271845,0.628987872255433,0.1476459761576821,4.251211343885603,12.77027027027027,2.745918380701418,4.033993843814705,2.3766233766233764
735,-79.65126,37.30298,0.0615241849331579,1.05352711768205,0.0184149170860427,0.5772059130821192,0.13836829965885034,3.887442332115864,13.2090395480226,2.895850842860222,4.592823308209079,2.751381215469613
736,-78.97491,37.24936,0.0596935140063158,1.05892088958106,0.0344738294881172,0.5588174960791411,0.1441282139759811,3.686050703421224,12.571428571428571,2.932745045118586,4.836356018279452,2.380952380952381
737,-78.76502,37.21614,0.0561066002331579,1.04125769125474,0.0545826365453729,0.6176514507253971,0.1624237134894041,3.575549291511667,14.97872340425532,2.4456618738549647,3.7565074998426513,2.1241830065359477
738,-80.24892,36.62832,0.0469145856457895,0.917246223719037,0.0245976472036527,0.6932273316035155,0.2831118753505096,2.4443289100225716,9.289719626168225,2.4802316110252214,3.5843520982265407,1.9703703703703703
739,-80.07252,36.66006,0.0518977094278947,0.978096811250676,0.0240933162629202,0.6718762300157153,0.28012772940002595,2.611493125688015,8.49074074074074,2.3180160064388096,3.567426826147495,1.7430555555555556
740,-79.60934,36.6951,0.05780183585,1.11073813429683,-0.00516043540872944,0.5949120906759895,0.20608733365359036,3.274897951772576,12.950413223140496,2.535938504723276,4.289021365058433,1.9553072625698324
741,-78.71923,36.30158,0.0369328619605263,1.04514020083442,0.115851531909427,0.30585751886803925,0.00440804070499599,11.634883586257445,18.45689655172414,3.740957211639917,7.481007703607371,4.837209302325581
742,-77.94634,36.34491,0.0284957770368421,0.976688873077013,0.15919709274798,0.4470319081949023,0.02259771269916767,8.787289269444571,16.510416666666668,3.740259785350883,5.867999915973505,3.25
743,-77.59285,35.04197,0.0149866195352632,0.952742388464972,0.292327354017197,0.3646637843123705,0.01567962966177657,9.65524291241708,21.75595238095238,3.2521396580837636,5.7619505524278285,8.234848484848484
744,-79.20346,35.15365,0.0302741602705263,1.06695122701963,0.171417151622054,0.7093296679082867,0.32034242210987696,2.433006676454455,5.584,2.2699629227481415,3.180220564242821,1.4444444444444444
745,-77.93157,35.03089,0.016683537398947398,0.976176921318849,0.269853622120433,0.4778884909265652,0.04297504634959879,7.294032670170543,18.88888888888889,3.3132374443722927,4.9985192266533325,7.040404040404041
746,-81.51122,36.15054,0.039080159914736796,0.79070475095928,0.0352315827797993,0.6166675578645093,0.19145461886914916,3.2244244182135686,10.627118644067796,2.743261496191023,4.197116355666023,2.5436241610738257
747,-81.27746,36.27627,0.0452006416294737,0.825481428712596,0.0252151580451974,0.7215253995065423,0.2532273217253302,2.92903324270629,9.576271186440678,2.402413052265958,3.3256349902394824,1.7419354838709675
748,-80.90133,36.08394,0.0416945440389474,0.970435675434289,-0.0125971042888719,0.6571396890141143,0.2216613891194708,3.115960485231754,9.877551020408164,2.389058847214206,3.6975736382415616,2.0583941605839415
749,-79.83953,35.52624,0.0282881357389474,1.11011999300307,0.0806769657513273,0.38838770400627753,0.01782735578084461,8.551319439671966,14.134387351778656,3.410892185157796,6.273140701575517,2.7641196013289036
750,-82.17798,35.63735,0.0286813411636842,0.846109744614197,0.0718154153226218,0.6737867876744823,0.22714529620358315,2.9813317349220574,10.485714285714286,2.5561958154910283,3.8283980126659394,2.269230769230769
751,-81.72571,36.00279,0.0265326830447368,0.800522807521134,0.0531464379667009,0.6395582127922834,0.22680628981702003,2.812127759169953,9.177777777777775,2.503380682307069,3.675175448369093,2.1603053435114505
752,-81.57067,35.66546,0.0351018404410526,1.01744996773773,-0.024289062743369,0.6537922305251566,0.2060182755984813,3.138649157582876,13.19083969465649,2.5932550440958804,3.898238559992501,2.3333333333333335
753,-81.62254,35.59558,0.0314520161968421,1.03583739419072,-0.0385171248831037,0.584874806880117,0.15758028865419196,3.4988572201136585,12.14054054054054,2.9709707513987915,4.6692779467115875,2.5706806282722514
754,-82.1143,35.51801,0.0252156572731579,0.898536695700795,0.0594284387130994,0.6929531104965836,0.2398414396645506,2.791896885233048,10.714285714285714,2.6073085537727008,3.8410821039627665,2.263157894736842
